length,220494.0441810345
spectral_centroid_mean,4153.81482861926
spectral_centroid_var,925435.1213083129
spectral_bandwidth_mean,3164.8597538604477
spectral_bandwidth_var,102844.31226740996
rolloff_mean,7735.369352286823
rolloff_var,2022440.8444343936
zero_crossing_rate_mean,0.23437996758495078
zero_crossing_rate_var,0.1760980612998756
harmony_mean,-0.0006479363995728028
harmony_var,0.00010311495792973738
perceptr_mean,-0.0001723214689134121
perceptr_var,5.8825302797893936e-05
tempo,122.79962769313921
mfcc1_mean,-284.4648974335377
mfcc1_var,2746.1109654043075
mfcc2_mean,29.434882499761205
mfcc2_var,902.8464945687442
mfcc3_mean,14.488045981243879
mfcc3_var,364.3600732922447
mfcc4_mean,23.764761989029203
mfcc4_var,249.19365327345855
mfcc5_mean,16.011717720568566
mfcc5_var,171.85823205042163
mfcc6_mean,9.139271735964382
mfcc6_var,130.21436204578941
mfcc7_mean,6.016430580734969
mfcc7_var,110.16045731047086
mfcc8_mean,7.105235375917107
mfcc8_var,89.99415087853185
mfcc9_mean,0.02375423302668521
mfcc9_var,82.41804417797961
mfcc10_mean,3.3061555325054597
mfcc10_var,75.99191982593725
mfcc11_mean,1.7498362768293636
mfcc11_var,66.78526469761249
mfcc12_mean,3.251290926651928
mfcc12_var,56.95973691636918
mfcc13_mean,1.0731479718698402
mfcc13_var,55.52656168072533
mfcc14_mean,0.3125235775629066
mfcc14_var,51.67179251890057
mfcc15_mean,0.809737105472645
mfcc15_var,48.8774749038024
mfcc16_mean,-0.2265924787591734
mfcc16_var,45.72385031894826
mfcc17_mean,-2.3431634160207846
mfcc17_var,45.42048630245348
mfcc18_mean,-0.06599708003875404
mfcc18_var,43.96872895217068
mfcc19_mean,-0.515179017685436
mfcc19_var,45.068443094838
mfcc20_mean,-1.7553034812455692
mfcc20_var,44.927387741622766
